timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,duration_sec,attack_type,severity,label
2026-06-11 12:20:10,192.168.1.23,207.33.243.197,1266,3306,TCP,8325,1.1751,Normal,None,Normal
2026-06-11 12:24:15,192.168.1.10,176.164.202.10,20327,80,TCP,9230,1.1474,Normal,None,Normal
2026-06-11 12:24:28,175.103.245.200,192.168.1.45,39953,22,TCP,491,1.1895,Brute Force,High,Attack
2026-06-11 12:25:31,10.0.0.26,167.42.120.20,54346,143,TCP,5285,1.2,Normal,None,Normal
2026-06-11 12:25:43,10.0.0.19,59.60.183.8,33753,25,TCP,608,2.0824,Normal,None,Normal
2026-06-11 12:26:46,10.0.0.20,205.161.183.176,46148,143,UDP,4869,4.2409,Normal,None,Normal
2026-06-11 12:30:18,175.103.245.200,192.168.1.11,34379,6666,TCP,1952,23.2354,Malware C2,Critical,Attack
2026-06-11 12:32:50,192.168.1.36,163.192.210.19,38850,443,TCP,12962,0.8312,Normal,None,Normal
2026-06-11 12:34:25,10.0.0.29,80.48.134.8,19466,25,TCP,13239,4.8656,Normal,None,Normal
2026-06-11 12:37:02,192.168.1.36,217.169.59.185,48191,143,TCP,4011,1.1454,Normal,None,Normal
2026-06-11 12:37:36,131.88.8.146,192.168.1.28,1409,773,TCP,67,0.0398,Port Scan,Low,Attack
2026-06-11 12:37:48,10.0.0.5,58.69.181.20,2812,25,TCP,3759,3.8845,Normal,None,Normal
2026-06-11 12:38:09,192.168.1.16,8.189.127.240,63621,25,UDP,7073,3.2176,Normal,None,Normal
2026-06-11 12:38:20,10.0.0.2,193.154.228.136,62640,3306,TCP,4364,3.415,Normal,None,Normal
2026-06-11 12:38:51,175.103.245.200,192.168.1.34,59318,21,TCP,353,0.428,Brute Force,High,Attack
2026-06-11 12:39:36,192.168.1.14,158.111.138.102,31714,25,UDP,13094,0.4238,Normal,None,Normal
2026-06-11 12:39:52,192.168.1.26,153.142.43.254,29817,25,TCP,14635,1.9292,Normal,None,Normal
2026-06-11 12:41:57,110.11.12.160,192.168.1.40,14314,443,UDP,1694,0.0014,DDoS,Critical,Attack
2026-06-11 12:48:24,192.168.1.57,144.202.128.13,23751,110,TCP,5454,3.7025,Normal,None,Normal
2026-06-11 12:53:00,192.168.1.35,133.227.118.92,20888,22,UDP,3090,3.0687,Normal,None,Normal
2026-06-11 12:54:31,10.0.0.12,12.184.137.218,34702,22,TCP,306,3.3718,Normal,None,Normal
2026-06-11 12:55:00,192.168.1.23,210.234.33.242,15367,443,TCP,207,1.9612,Normal,None,Normal
2026-06-11 12:55:54,10.0.0.6,123.111.55.63,61482,80,UDP,12638,0.2818,Normal,None,Normal
2026-06-11 12:56:54,159.190.8.211,192.168.1.47,55887,162,UDP,54,0.0152,Port Scan,Low,Attack
2026-06-11 12:59:45,192.168.1.42,200.47.173.174,53730,3306,UDP,12431,4.3649,Normal,None,Normal
2026-06-11 13:01:08,192.168.1.16,5.95.40.144,58990,22,UDP,3948,3.7035,Normal,None,Normal
2026-06-11 13:08:29,10.0.0.10,217.75.159.242,44474,53,TCP,6655,3.0003,Normal,None,Normal
2026-06-11 13:09:20,181.251.112.72,10.0.0.14,37894,3389,TCP,300,0.8531,Brute Force,High,Attack
2026-06-11 13:13:41,10.0.0.9,217.60.173.76,20768,80,TCP,3483,4.4265,Normal,None,Normal
2026-06-11 13:17:08,10.0.0.7,142.205.173.96,16590,80,UDP,6168,3.4142,Normal,None,Normal
2026-06-11 13:18:13,10.0.0.2,162.39.133.27,20449,143,UDP,14447,3.9245,Normal,None,Normal
2026-06-11 13:18:16,10.0.0.14,12.68.218.71,59967,443,TCP,11167,2.3521,Normal,None,Normal
2026-06-11 13:18:18,192.168.1.39,72.57.78.94,11336,443,UDP,3665,0.8362,Normal,None,Normal
2026-06-11 13:21:26,49.158.14.52,192.168.1.26,64364,80,TCP,1153,0.2292,SQL Injection,High,Attack
2026-06-11 13:21:55,131.88.8.146,192.168.1.43,18519,678,TCP,65,0.0129,Port Scan,Low,Attack
2026-06-11 13:24:14,192.168.1.28,219.139.155.224,47847,25,TCP,13353,3.1086,Normal,None,Normal
2026-06-11 13:25:08,110.11.12.160,10.0.0.24,48735,80,TCP,1663,0.2326,SQL Injection,High,Attack
2026-06-11 13:25:13,175.103.245.200,192.168.1.11,3871,1234,TCP,3881,12.6739,Malware C2,Critical,Attack
2026-06-11 13:26:00,131.88.8.146,192.168.1.45,60257,550,UDP,101,0.048,Port Scan,Low,Attack
2026-06-11 13:28:51,192.168.1.11,207.61.17.190,23919,110,UDP,12749,2.5867,Normal,None,Normal
2026-06-11 13:31:26,10.0.0.13,186.135.60.181,37402,53,TCP,3339,4.3513,Normal,None,Normal
2026-06-11 13:32:59,23.2.103.250,192.168.1.26,46191,3306,TCP,380,0.4149,SQL Injection,High,Attack
2026-06-11 13:33:12,49.158.14.52,192.168.1.54,64698,4444,TCP,3380,12.1223,Malware C2,Critical,Attack
2026-06-11 13:33:38,159.190.8.211,10.0.0.15,36234,23,TCP,382,1.985,Brute Force,High,Attack
2026-06-11 13:37:14,131.88.8.146,192.168.1.36,33382,659,TCP,103,0.0048,Port Scan,Low,Attack
2026-06-11 13:38:21,192.168.1.57,1.93.143.3,42594,53,TCP,11347,0.9116,Normal,None,Normal
2026-06-11 13:38:48,192.168.1.24,104.120.189.46,28288,53,TCP,14033,0.881,Normal,None,Normal
2026-06-11 13:38:55,180.182.144.41,192.168.1.22,35477,443,TCP,358,0.2812,SQL Injection,High,Attack
2026-06-11 13:40:12,192.168.1.15,30.50.137.128,57539,25,TCP,10934,4.2522,Normal,None,Normal
2026-06-11 13:40:23,79.15.41.166,192.168.1.33,56106,5432,TCP,605,0.2981,SQL Injection,High,Attack
2026-06-11 13:41:13,159.190.8.211,10.0.0.11,8623,5432,TCP,1829,0.4776,SQL Injection,High,Attack
2026-06-11 13:47:37,192.168.1.36,218.46.72.237,54732,110,TCP,10722,1.3955,Normal,None,Normal
2026-06-11 13:51:03,10.0.0.26,104.190.62.183,32348,110,TCP,1715,1.5837,Normal,None,Normal
2026-06-11 13:52:29,91.199.120.208,10.0.0.22,11466,6666,TCP,1872,7.0786,Malware C2,Critical,Attack
2026-06-11 13:55:03,192.168.1.57,187.125.228.131,53805,25,TCP,1340,2.6766,Normal,None,Normal
2026-06-11 13:56:31,181.251.112.72,192.168.1.27,61503,443,TCP,835,0.3173,SQL Injection,High,Attack
2026-06-11 13:57:56,159.190.8.211,192.168.1.57,4453,8080,TCP,4541,18.8794,Malware C2,Critical,Attack
2026-06-11 13:58:05,192.168.1.31,221.111.90.163,22463,80,UDP,8596,0.6277,Normal,None,Normal
2026-06-11 13:58:10,131.88.8.146,192.168.1.36,51935,3389,TCP,563,1.0912,Brute Force,High,Attack
2026-06-11 13:58:51,192.168.1.40,219.56.122.76,5439,80,TCP,10073,3.5914,Normal,None,Normal
2026-06-11 14:02:44,140.18.101.214,10.0.0.14,54264,655,TCP,42,0.0471,Port Scan,Low,Attack
2026-06-11 14:04:02,192.168.1.17,105.101.108.219,4462,443,UDP,7963,0.9802,Normal,None,Normal
2026-06-11 14:04:29,192.168.1.22,215.185.117.12,35393,53,TCP,5976,4.5438,Normal,None,Normal
2026-06-11 14:05:04,180.182.144.41,192.168.1.37,52517,53,UDP,49307,0.0044,DDoS,Critical,Attack
2026-06-11 14:05:18,10.0.0.16,62.237.113.243,1294,25,TCP,9760,4.9902,Normal,None,Normal
2026-06-11 14:05:22,181.251.112.72,192.168.1.32,15203,908,UDP,90,0.0365,Port Scan,Low,Attack
2026-06-11 14:05:39,140.18.101.214,192.168.1.56,55985,5432,TCP,639,0.2567,SQL Injection,High,Attack
2026-06-11 14:06:44,192.168.1.51,21.3.138.122,57254,25,UDP,9583,1.41,Normal,None,Normal
2026-06-11 14:09:38,192.168.1.51,170.241.151.185,60585,80,TCP,3309,2.951,Normal,None,Normal
2026-06-11 14:10:43,10.0.0.24,24.48.121.133,6793,53,UDP,13064,3.8415,Normal,None,Normal
2026-06-11 14:11:15,10.0.0.26,218.82.14.93,60137,53,TCP,10992,3.1599,Normal,None,Normal
2026-06-11 14:11:37,110.11.12.160,10.0.0.12,34669,6666,TCP,1498,8.5443,Malware C2,Critical,Attack
2026-06-11 14:12:16,10.0.0.25,215.201.82.16,20292,110,TCP,2507,4.3342,Normal,None,Normal
2026-06-11 14:12:47,192.168.1.18,195.248.235.196,56338,110,TCP,5748,1.0813,Normal,None,Normal
2026-06-11 14:14:11,192.168.1.57,37.221.55.108,45047,25,TCP,5275,0.7268,Normal,None,Normal
2026-06-11 14:16:37,192.168.1.59,197.181.38.64,6821,53,UDP,14651,4.1867,Normal,None,Normal
2026-06-11 14:18:40,192.168.1.56,87.201.217.159,35131,25,TCP,8611,1.4732,Normal,None,Normal
2026-06-11 14:20:57,192.168.1.17,182.248.102.26,20555,110,TCP,645,3.5952,Normal,None,Normal
2026-06-11 14:24:04,10.0.0.16,114.148.153.103,58372,22,UDP,286,3.4389,Normal,None,Normal
2026-06-11 14:31:14,192.168.1.12,198.108.245.188,57605,5432,UDP,812,2.3585,Normal,None,Normal
2026-06-11 14:33:37,192.168.1.51,53.193.162.10,45871,110,TCP,2550,4.5174,Normal,None,Normal
2026-06-11 14:37:14,10.0.0.23,182.200.206.138,51706,443,TCP,11973,2.6766,Normal,None,Normal
2026-06-11 14:38:57,180.182.144.41,192.168.1.46,39815,301,TCP,85,0.0174,Port Scan,Low,Attack
2026-06-11 14:44:03,192.168.1.52,142.238.35.14,49066,110,UDP,10387,1.4147,Normal,None,Normal
2026-06-11 14:46:10,192.168.1.32,4.43.238.112,32905,110,TCP,11735,0.7582,Normal,None,Normal
2026-06-11 14:47:08,10.0.0.26,128.93.153.60,53398,443,TCP,2070,2.536,Normal,None,Normal
2026-06-11 14:49:36,159.190.8.211,192.168.1.11,3995,498,TCP,110,0.0233,Port Scan,Low,Attack
2026-06-11 14:49:38,192.168.1.47,21.41.211.252,52461,443,UDP,14024,0.666,Normal,None,Normal
2026-06-11 15:03:51,31.55.110.214,192.168.1.31,18376,3306,TCP,720,0.3147,SQL Injection,High,Attack
2026-06-11 15:05:25,10.0.0.12,145.215.49.251,49798,3306,UDP,14434,3.3228,Normal,None,Normal
2026-06-11 15:06:09,192.168.1.30,62.204.173.109,43851,53,UDP,8661,4.9077,Normal,None,Normal
2026-06-11 15:06:27,192.168.1.44,195.140.238.164,4749,5432,TCP,8406,2.5721,Normal,None,Normal
2026-06-11 15:11:03,10.0.0.14,192.205.19.72,49511,443,UDP,5963,3.1204,Normal,None,Normal
2026-06-11 15:11:13,192.168.1.12,177.22.18.226,54656,143,UDP,13324,1.487,Normal,None,Normal
2026-06-11 15:12:38,175.103.245.200,10.0.0.11,45224,1234,TCP,2703,19.8042,Malware C2,Critical,Attack
2026-06-11 15:18:07,31.55.110.214,10.0.0.13,16829,80,UDP,64574,0.0074,DDoS,Critical,Attack
2026-06-11 15:18:33,192.168.1.58,178.197.126.171,26065,443,UDP,14370,4.1092,Normal,None,Normal
2026-06-11 15:19:11,140.18.101.214,192.168.1.50,4963,103,TCP,71,0.0148,Port Scan,Low,Attack
2026-06-11 15:19:49,192.168.1.15,103.116.29.244,40988,22,UDP,7399,2.6679,Normal,None,Normal
2026-06-11 15:23:18,180.182.144.41,10.0.0.1,13209,53,UDP,10666,0.009,DDoS,Critical,Attack
2026-06-11 15:23:40,192.168.1.29,41.136.183.30,31975,53,TCP,1753,0.1803,Normal,None,Normal
2026-06-11 15:25:19,10.0.0.20,122.155.163.192,9300,443,TCP,3319,4.1981,Normal,None,Normal
2026-06-11 15:25:24,192.168.1.31,146.140.145.148,6159,22,TCP,2267,0.3091,Normal,None,Normal
2026-06-11 15:25:42,192.168.1.19,47.23.192.144,58920,110,UDP,8578,3.3475,Normal,None,Normal
2026-06-11 15:28:15,192.168.1.39,111.106.112.7,16424,5432,UDP,13570,2.4894,Normal,None,Normal
2026-06-11 15:28:23,175.103.245.200,192.168.1.30,56151,80,UDP,38632,0.0052,DDoS,Critical,Attack
2026-06-11 15:31:02,10.0.0.27,176.107.70.255,62824,80,TCP,4335,3.0809,Normal,None,Normal
2026-06-11 15:31:37,10.0.0.22,44.146.157.50,21640,53,UDP,4932,0.7875,Normal,None,Normal
2026-06-11 15:34:47,192.168.1.25,116.163.95.79,42537,25,TCP,3570,3.0308,Normal,None,Normal
2026-06-11 15:37:19,192.168.1.45,209.246.50.149,60236,110,TCP,1118,0.4834,Normal,None,Normal
2026-06-11 15:37:40,10.0.0.15,60.15.148.156,45582,53,TCP,6694,4.1801,Normal,None,Normal
2026-06-11 15:40:03,10.0.0.2,201.79.90.172,47556,110,TCP,7366,1.2318,Normal,None,Normal
2026-06-11 15:41:00,10.0.0.11,43.5.11.210,41192,5432,TCP,825,1.9107,Normal,None,Normal
2026-06-11 15:42:26,31.55.110.214,192.168.1.48,44311,53,UDP,50300,0.0095,DDoS,Critical,Attack
2026-06-11 15:42:41,192.168.1.13,184.201.67.66,17398,143,UDP,9308,3.7656,Normal,None,Normal
2026-06-11 15:45:28,10.0.0.29,196.89.182.151,20938,25,UDP,9177,4.1853,Normal,None,Normal
2026-06-11 15:46:35,192.168.1.56,156.129.231.173,52932,5432,TCP,2188,4.9271,Normal,None,Normal
2026-06-11 15:51:10,192.168.1.59,86.212.212.134,29318,25,TCP,6230,3.726,Normal,None,Normal
2026-06-11 15:53:49,25.33.67.55,10.0.0.9,45732,4444,TCP,4986,27.6467,Malware C2,Critical,Attack
2026-06-11 15:58:59,10.0.0.9,45.213.203.161,1798,443,UDP,5371,3.4771,Normal,None,Normal
2026-06-11 16:04:02,10.0.0.10,217.130.247.59,47950,3306,TCP,13495,0.7608,Normal,None,Normal
2026-06-11 16:04:09,10.0.0.4,99.66.122.61,5822,443,TCP,12724,0.8719,Normal,None,Normal
2026-06-11 16:04:48,10.0.0.5,52.43.184.26,62731,5432,UDP,968,4.8642,Normal,None,Normal
2026-06-11 16:05:10,192.168.1.37,25.149.234.183,39656,25,UDP,6890,1.3461,Normal,None,Normal
2026-06-11 16:05:48,10.0.0.11,136.230.171.112,39384,5432,UDP,4757,0.9893,Normal,None,Normal
2026-06-11 16:08:37,192.168.1.58,223.20.122.136,1141,25,UDP,2286,0.9708,Normal,None,Normal
2026-06-11 16:13:46,192.168.1.25,116.75.139.156,33556,80,TCP,11693,0.1556,Normal,None,Normal
2026-06-11 16:16:07,192.168.1.35,35.200.197.73,9222,53,UDP,1324,1.8192,Normal,None,Normal
2026-06-11 16:17:21,192.168.1.35,6.198.173.227,64772,25,TCP,14588,2.7558,Normal,None,Normal
2026-06-11 16:21:04,23.2.103.250,192.168.1.28,55806,23,TCP,254,1.547,Brute Force,High,Attack
2026-06-11 16:21:42,192.168.1.40,221.229.147.96,46935,110,UDP,9892,0.2382,Normal,None,Normal
2026-06-11 16:23:21,10.0.0.10,217.141.130.220,47215,110,TCP,5894,3.5151,Normal,None,Normal
2026-06-11 16:24:30,131.88.8.146,10.0.0.19,58184,5432,TCP,882,0.1842,SQL Injection,High,Attack
2026-06-11 16:29:15,192.168.1.52,136.245.87.245,43313,5432,UDP,8624,1.4904,Normal,None,Normal
2026-06-11 16:30:59,192.168.1.58,46.227.201.173,57749,80,UDP,3192,1.1948,Normal,None,Normal
2026-06-11 16:34:21,192.168.1.50,197.14.49.197,50909,80,TCP,7606,1.4403,Normal,None,Normal
2026-06-11 16:34:31,79.15.41.166,192.168.1.40,14781,605,TCP,91,0.0197,Port Scan,Low,Attack
2026-06-11 16:38:20,10.0.0.3,215.58.112.119,52298,80,TCP,12267,4.63,Normal,None,Normal
2026-06-11 16:39:38,192.168.1.10,136.161.153.59,21585,443,TCP,3185,2.2449,Normal,None,Normal
2026-06-11 16:41:34,10.0.0.20,130.71.9.107,22570,22,TCP,11424,2.2046,Normal,None,Normal
2026-06-11 16:44:48,10.0.0.11,220.237.134.174,9565,80,TCP,1726,2.463,Normal,None,Normal
2026-06-11 16:46:01,10.0.0.15,199.146.20.57,62319,53,UDP,697,3.1482,Normal,None,Normal
2026-06-11 16:53:08,192.168.1.53,211.124.253.106,63025,143,TCP,9628,0.9421,Normal,None,Normal
2026-06-11 16:54:54,10.0.0.10,23.5.206.46,6323,443,TCP,5360,1.0111,Normal,None,Normal
2026-06-11 16:54:58,192.168.1.45,72.217.180.35,13360,53,UDP,6982,1.2072,Normal,None,Normal
2026-06-11 17:02:10,192.168.1.28,68.95.24.157,38716,80,TCP,7253,2.6438,Normal,None,Normal
2026-06-11 17:03:11,10.0.0.19,178.159.177.75,55734,143,TCP,12125,4.8957,Normal,None,Normal
2026-06-11 17:08:21,159.190.8.211,192.168.1.59,42834,5432,TCP,822,0.1925,SQL Injection,High,Attack
2026-06-11 17:11:07,192.168.1.16,72.136.134.153,18979,25,UDP,6344,3.4438,Normal,None,Normal
2026-06-11 17:18:53,192.168.1.43,107.107.57.222,9669,53,UDP,5757,4.4017,Normal,None,Normal
2026-06-11 17:22:01,49.158.14.52,192.168.1.38,26513,80,TCP,556,0.4303,SQL Injection,High,Attack
2026-06-11 17:25:51,10.0.0.25,217.28.15.95,30573,5432,TCP,6640,2.1264,Normal,None,Normal
2026-06-11 17:27:41,10.0.0.5,220.46.87.223,54847,53,UDP,5296,1.9954,Normal,None,Normal
2026-06-11 17:28:24,192.168.1.50,203.108.30.208,5477,5432,TCP,11223,0.1415,Normal,None,Normal
2026-06-11 17:29:52,10.0.0.14,28.223.203.99,37574,443,UDP,5899,2.1521,Normal,None,Normal
2026-06-11 17:30:31,10.0.0.17,202.216.73.127,44392,143,TCP,14593,3.6258,Normal,None,Normal
2026-06-11 17:30:55,140.18.101.214,192.168.1.45,23318,6666,TCP,4377,10.506,Malware C2,Critical,Attack
2026-06-11 17:34:58,192.168.1.24,189.86.12.206,5945,53,UDP,13449,0.8097,Normal,None,Normal
2026-06-11 17:37:42,192.168.1.38,192.193.241.53,26803,110,UDP,11240,0.8802,Normal,None,Normal
2026-06-11 17:37:50,10.0.0.20,110.147.210.176,44338,25,UDP,1880,0.4923,Normal,None,Normal
2026-06-11 17:38:15,200.236.100.70,192.168.1.33,21703,6666,TCP,2841,25.8056,Malware C2,Critical,Attack
2026-06-11 17:38:49,10.0.0.4,206.182.15.73,23500,80,TCP,10547,1.8676,Normal,None,Normal
2026-06-11 17:40:01,192.168.1.17,192.77.255.22,26025,3306,UDP,4236,3.5153,Normal,None,Normal
2026-06-11 17:40:49,192.168.1.21,223.139.152.153,55963,443,UDP,14038,1.8708,Normal,None,Normal
2026-06-11 17:41:29,192.168.1.54,119.247.118.37,64809,3306,UDP,5456,1.3757,Normal,None,Normal
2026-06-11 17:42:13,192.168.1.15,148.164.141.94,23498,443,TCP,7515,0.7663,Normal,None,Normal
2026-06-11 17:43:50,192.168.1.25,195.196.70.182,42652,80,UDP,4065,1.1557,Normal,None,Normal
2026-06-11 17:44:00,10.0.0.18,94.213.142.126,40053,80,UDP,1582,4.84,Normal,None,Normal
2026-06-11 17:45:55,192.168.1.52,107.87.250.205,22477,22,UDP,11995,2.004,Normal,None,Normal
2026-06-11 17:46:04,25.33.67.55,10.0.0.2,4932,443,TCP,1792,0.1428,SQL Injection,High,Attack
2026-06-11 17:46:24,110.11.12.160,10.0.0.22,42079,6666,TCP,4293,29.7801,Malware C2,Critical,Attack
2026-06-11 17:53:43,10.0.0.5,135.25.16.201,23855,53,UDP,10436,4.1061,Normal,None,Normal
2026-06-11 17:57:35,192.168.1.22,171.170.208.39,23864,80,TCP,12970,0.7239,Normal,None,Normal
2026-06-11 17:58:04,192.168.1.56,191.0.105.11,21082,443,TCP,691,2.538,Normal,None,Normal
2026-06-11 18:02:00,10.0.0.13,163.151.123.135,19351,22,UDP,13271,1.3659,Normal,None,Normal
2026-06-11 18:02:47,10.0.0.16,221.228.178.204,61471,25,TCP,12065,3.4594,Normal,None,Normal
2026-06-11 18:04:32,10.0.0.15,212.22.130.75,13189,443,UDP,9491,4.0904,Normal,None,Normal
2026-06-11 18:04:43,79.15.41.166,192.168.1.18,34836,443,TCP,1071,0.4531,SQL Injection,High,Attack
2026-06-11 18:07:25,192.168.1.22,177.168.30.213,35416,25,UDP,4859,4.2705,Normal,None,Normal
2026-06-11 18:08:15,181.251.112.72,192.168.1.14,18136,22,TCP,319,1.1858,Brute Force,High,Attack
2026-06-11 18:09:13,159.190.8.211,192.168.1.44,53245,4444,TCP,4171,10.915,Malware C2,Critical,Attack
2026-06-11 18:11:07,49.158.14.52,192.168.1.22,13403,258,TCP,48,0.0217,Port Scan,Low,Attack
2026-06-11 18:11:55,192.168.1.27,184.147.100.68,30696,25,TCP,10634,2.3312,Normal,None,Normal
2026-06-11 18:16:16,192.168.1.34,125.154.188.254,21037,443,TCP,3693,1.6053,Normal,None,Normal
2026-06-11 18:16:30,192.168.1.42,89.138.187.86,45497,443,TCP,5226,4.7656,Normal,None,Normal
2026-06-11 18:20:08,192.168.1.43,156.9.53.47,15926,80,UDP,6094,3.2351,Normal,None,Normal
2026-06-11 18:23:54,192.168.1.54,88.192.54.122,23292,25,UDP,10582,4.4639,Normal,None,Normal
2026-06-11 18:29:27,181.251.112.72,10.0.0.11,34571,3306,TCP,1558,0.0573,SQL Injection,High,Attack
2026-06-11 18:30:49,192.168.1.45,172.179.250.104,30065,3306,TCP,14527,4.624,Normal,None,Normal
2026-06-11 18:31:21,91.199.120.208,10.0.0.10,23688,80,UDP,11384,0.0045,DDoS,Critical,Attack
2026-06-11 18:32:12,192.168.1.34,158.120.7.144,3218,143,TCP,11189,3.7302,Normal,None,Normal
2026-06-11 18:35:12,10.0.0.7,90.71.85.85,21048,53,TCP,6764,1.0804,Normal,None,Normal
2026-06-11 18:35:36,49.158.14.52,192.168.1.22,4633,8080,TCP,2686,10.8961,Malware C2,Critical,Attack
2026-06-11 18:37:39,10.0.0.19,55.113.25.127,57223,3306,TCP,14115,1.2042,Normal,None,Normal
2026-06-11 18:38:46,23.2.103.250,192.168.1.45,20457,80,TCP,26467,0.0086,DDoS,Critical,Attack
2026-06-11 18:39:07,192.168.1.34,204.187.137.71,5571,110,UDP,614,4.3696,Normal,None,Normal
2026-06-11 18:40:32,192.168.1.40,102.214.105.117,29802,5432,UDP,13662,3.1025,Normal,None,Normal
2026-06-11 18:45:05,23.2.103.250,192.168.1.29,15333,443,TCP,1220,0.2603,SQL Injection,High,Attack
2026-06-11 18:45:27,10.0.0.4,20.187.3.8,42483,110,UDP,1087,0.6312,Normal,None,Normal
2026-06-11 18:46:07,192.168.1.16,201.146.110.174,27284,25,UDP,2069,4.1284,Normal,None,Normal
2026-06-11 18:47:39,192.168.1.33,176.251.142.116,58898,143,UDP,678,3.7132,Normal,None,Normal
2026-06-11 18:52:08,10.0.0.1,223.131.137.117,44485,143,UDP,9144,2.1687,Normal,None,Normal
2026-06-11 18:53:19,192.168.1.21,131.146.113.181,64897,53,TCP,6139,0.6555,Normal,None,Normal
2026-06-11 18:55:10,192.168.1.57,64.21.22.166,18279,143,UDP,3256,2.2843,Normal,None,Normal
2026-06-11 18:57:43,192.168.1.32,146.233.55.124,19508,22,UDP,12151,0.984,Normal,None,Normal
2026-06-11 18:59:11,110.11.12.160,192.168.1.46,41297,663,TCP,42,0.0361,Port Scan,Low,Attack
2026-06-11 18:59:14,192.168.1.39,192.50.72.251,35235,53,TCP,466,0.4089,Normal,None,Normal
2026-06-11 19:03:37,10.0.0.2,202.80.249.232,38754,53,UDP,13086,4.7058,Normal,None,Normal
2026-06-11 19:06:09,10.0.0.25,145.119.204.140,14291,143,TCP,9369,0.2948,Normal,None,Normal
2026-06-11 19:09:42,192.168.1.45,156.39.24.124,12903,5432,TCP,10106,2.0535,Normal,None,Normal
2026-06-11 19:09:43,192.168.1.19,121.30.245.187,28674,443,UDP,7615,4.76,Normal,None,Normal
2026-06-11 19:10:08,10.0.0.25,113.166.99.231,53325,143,TCP,12851,3.1312,Normal,None,Normal
2026-06-11 19:11:39,192.168.1.18,196.220.100.34,59369,443,TCP,6815,0.6874,Normal,None,Normal
2026-06-11 19:17:28,10.0.0.2,139.24.241.83,13970,110,TCP,1860,2.2109,Normal,None,Normal
2026-06-11 19:20:56,10.0.0.6,193.102.255.253,64808,143,TCP,862,2.6154,Normal,None,Normal
2026-06-11 19:23:13,10.0.0.24,210.38.236.241,25503,3306,TCP,5835,0.7263,Normal,None,Normal
2026-06-11 19:26:28,140.18.101.214,192.168.1.16,31397,5432,TCP,572,0.4384,SQL Injection,High,Attack
2026-06-11 19:30:17,180.182.144.41,10.0.0.24,17548,413,UDP,112,0.0055,Port Scan,Low,Attack
2026-06-11 19:34:51,10.0.0.21,162.132.104.91,41203,25,TCP,4613,2.4096,Normal,None,Normal
2026-06-11 19:35:32,192.168.1.37,109.15.60.208,18018,53,TCP,12439,4.9127,Normal,None,Normal
2026-06-11 19:38:12,192.168.1.52,177.127.108.132,29068,3306,TCP,408,3.3636,Normal,None,Normal
2026-06-11 19:41:19,131.88.8.146,192.168.1.40,64634,4444,TCP,4590,9.7483,Malware C2,Critical,Attack
2026-06-11 19:47:00,192.168.1.18,220.129.183.169,60604,53,TCP,7186,1.3017,Normal,None,Normal
2026-06-11 19:48:59,79.15.41.166,10.0.0.19,61215,4444,TCP,740,27.8041,Malware C2,Critical,Attack
2026-06-11 19:49:09,192.168.1.15,124.58.174.97,26194,22,UDP,7333,0.555,Normal,None,Normal
2026-06-11 19:50:53,192.168.1.40,96.227.55.35,37934,3306,TCP,10852,0.3162,Normal,None,Normal
2026-06-11 19:52:51,23.2.103.250,192.168.1.21,58521,443,UDP,34306,0.0016,DDoS,Critical,Attack
2026-06-11 19:53:32,192.168.1.13,178.134.91.192,16869,22,UDP,10827,0.8113,Normal,None,Normal
2026-06-11 19:53:38,10.0.0.22,218.255.74.213,19929,143,UDP,13961,2.1445,Normal,None,Normal
2026-06-11 19:55:27,192.168.1.10,197.144.109.237,5756,5432,TCP,8313,0.8073,Normal,None,Normal
2026-06-11 19:55:50,10.0.0.29,195.255.28.6,24714,53,UDP,3312,3.4668,Normal,None,Normal
2026-06-11 19:57:54,131.88.8.146,192.168.1.27,36045,1234,TCP,3374,24.2415,Malware C2,Critical,Attack
2026-06-11 19:58:04,192.168.1.24,147.67.13.60,58941,80,UDP,10274,3.8537,Normal,None,Normal
2026-06-11 20:01:04,192.168.1.40,206.12.63.202,3884,143,TCP,14224,3.9002,Normal,None,Normal
2026-06-11 20:01:57,159.190.8.211,192.168.1.42,12134,8080,TCP,1242,25.6814,Malware C2,Critical,Attack
2026-06-11 20:03:23,192.168.1.18,133.12.36.254,45205,3306,UDP,3137,0.1627,Normal,None,Normal
2026-06-11 20:03:24,180.182.144.41,192.168.1.33,30206,22,TCP,346,1.1647,Brute Force,High,Attack
2026-06-11 20:05:33,10.0.0.22,198.88.246.137,15048,5432,TCP,2417,2.503,Normal,None,Normal
2026-06-11 20:08:55,10.0.0.19,75.168.135.40,42276,25,TCP,5568,1.3111,Normal,None,Normal
2026-06-11 20:12:23,10.0.0.20,107.199.211.237,53014,25,TCP,10363,4.0414,Normal,None,Normal
2026-06-11 20:13:11,192.168.1.25,98.75.57.22,50587,443,TCP,3264,4.2582,Normal,None,Normal
2026-06-11 20:15:15,192.168.1.27,173.177.191.151,39883,80,TCP,615,3.6267,Normal,None,Normal
2026-06-11 20:15:49,10.0.0.13,120.173.36.4,3763,25,TCP,10465,3.4934,Normal,None,Normal
2026-06-11 20:16:00,192.168.1.14,119.225.227.81,14406,3306,TCP,2825,0.5583,Normal,None,Normal
2026-06-11 20:17:37,131.88.8.146,192.168.1.29,59797,8080,TCP,580,1.8506,Malware C2,Critical,Attack
