timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,duration_sec,attack_type,severity,label
2026-06-10 14:09:54,159.190.8.211,192.168.1.32,49796,4444,TCP,3232,25.1665,Malware C2,Critical,Attack
2026-06-10 14:23:52,25.33.67.55,192.168.1.48,47557,759,TCP,73,0.0403,Port Scan,Low,Attack
2026-06-10 14:44:09,25.33.67.55,192.168.1.20,4561,21,TCP,385,0.472,Brute Force,High,Attack
2026-06-10 14:46:18,131.88.8.146,192.168.1.43,46458,8080,TCP,4257,1.6163,Malware C2,Critical,Attack
2026-06-10 14:47:55,140.18.101.214,10.0.0.2,59368,3389,TCP,434,0.7325,Brute Force,High,Attack
2026-06-10 14:49:30,175.103.245.200,10.0.0.20,25117,3389,TCP,244,1.1856,Brute Force,High,Attack
2026-06-10 14:51:36,175.103.245.200,192.168.1.14,21797,1234,TCP,3396,14.8677,Malware C2,Critical,Attack
2026-06-10 14:59:59,25.33.67.55,10.0.0.18,31806,343,TCP,79,0.0082,Port Scan,Low,Attack
2026-06-10 15:06:35,140.18.101.214,10.0.0.7,9851,8080,TCP,633,21.873,Malware C2,Critical,Attack
2026-06-10 15:17:25,25.33.67.55,10.0.0.9,60627,21,TCP,204,0.447,Brute Force,High,Attack
2026-06-10 15:27:46,180.182.144.41,10.0.0.28,48473,4444,TCP,3786,19.1387,Malware C2,Critical,Attack
2026-06-10 15:32:03,23.2.103.250,10.0.0.16,18978,437,TCP,83,0.0214,Port Scan,Low,Attack
2026-06-10 15:36:09,140.18.101.214,192.168.1.21,63017,456,TCP,99,0.0283,Port Scan,Low,Attack
2026-06-10 15:36:47,31.55.110.214,192.168.1.54,48814,22,TCP,566,1.5116,Brute Force,High,Attack
2026-06-10 15:40:51,181.251.112.72,192.168.1.17,28210,80,TCP,1315,0.0935,SQL Injection,High,Attack
2026-06-10 15:44:17,200.236.100.70,192.168.1.46,39215,21,TCP,577,1.4342,Brute Force,High,Attack
2026-06-10 16:09:57,200.236.100.70,192.168.1.51,51859,6666,TCP,2210,28.5912,Malware C2,Critical,Attack
2026-06-10 16:19:35,175.103.245.200,192.168.1.37,59935,1234,TCP,507,3.2459,Malware C2,Critical,Attack
2026-06-10 16:23:11,31.55.110.214,10.0.0.8,19117,80,TCP,606,0.336,SQL Injection,High,Attack
2026-06-10 16:35:39,25.33.67.55,192.168.1.42,48668,21,TCP,374,1.09,Brute Force,High,Attack
2026-06-10 16:37:45,79.15.41.166,192.168.1.38,2421,23,TCP,398,1.8689,Brute Force,High,Attack
2026-06-10 16:54:57,159.190.8.211,192.168.1.15,21126,4444,TCP,2201,8.4248,Malware C2,Critical,Attack
2026-06-10 17:04:03,181.251.112.72,192.168.1.52,37032,80,TCP,1237,0.1061,SQL Injection,High,Attack
2026-06-10 17:21:05,25.33.67.55,192.168.1.49,63972,4444,TCP,954,29.7898,Malware C2,Critical,Attack
2026-06-10 17:33:07,76.188.62.46,192.168.1.33,7569,6666,TCP,1122,21.3867,Malware C2,Critical,Attack
2026-06-10 17:34:28,175.103.245.200,192.168.1.29,16513,80,TCP,1484,0.4147,SQL Injection,High,Attack
2026-06-10 17:52:13,159.190.8.211,10.0.0.14,7430,119,TCP,57,0.0394,Port Scan,Low,Attack
2026-06-10 17:53:31,79.15.41.166,192.168.1.55,63354,3306,TCP,1701,0.278,SQL Injection,High,Attack
2026-06-10 17:55:16,181.251.112.72,10.0.0.1,55664,8080,TCP,3139,4.6582,Malware C2,Critical,Attack
2026-06-10 18:06:19,175.103.245.200,10.0.0.20,32517,23,TCP,240,0.7155,Brute Force,High,Attack
2026-06-10 18:06:48,159.190.8.211,192.168.1.45,9843,6666,TCP,2631,12.0781,Malware C2,Critical,Attack
2026-06-10 18:13:16,91.199.120.208,10.0.0.7,38027,4444,TCP,4550,18.972,Malware C2,Critical,Attack
2026-06-10 18:16:19,76.188.62.46,192.168.1.30,15246,4444,TCP,4042,15.1772,Malware C2,Critical,Attack
2026-06-10 18:21:22,180.182.144.41,192.168.1.30,44116,8080,TCP,1307,7.8156,Malware C2,Critical,Attack
2026-06-10 18:21:43,76.188.62.46,192.168.1.40,57970,673,UDP,113,0.0024,Port Scan,Low,Attack
2026-06-10 18:33:55,200.236.100.70,10.0.0.19,42895,443,TCP,1458,0.2617,SQL Injection,High,Attack
2026-06-10 18:36:27,181.251.112.72,192.168.1.20,5888,8080,TCP,2200,24.5706,Malware C2,Critical,Attack
2026-06-10 18:42:16,110.11.12.160,192.168.1.36,53813,63,UDP,55,0.0187,Port Scan,Low,Attack
2026-06-10 18:44:03,31.55.110.214,10.0.0.3,1199,53,TCP,63308,0.0023,DDoS,Critical,Attack
2026-06-10 18:46:48,181.251.112.72,192.168.1.19,57001,505,TCP,120,0.0402,Port Scan,Low,Attack
2026-06-10 18:48:11,79.15.41.166,192.168.1.20,34878,21,TCP,334,0.2943,Brute Force,High,Attack
2026-06-10 18:48:51,181.251.112.72,192.168.1.14,36800,80,UDP,5161,0.001,DDoS,Critical,Attack
2026-06-10 18:52:02,180.182.144.41,10.0.0.22,65183,6666,TCP,4966,27.7153,Malware C2,Critical,Attack
2026-06-10 18:55:55,181.251.112.72,10.0.0.6,54001,1234,TCP,4659,13.6051,Malware C2,Critical,Attack
2026-06-10 19:05:25,31.55.110.214,10.0.0.15,20909,8080,TCP,4247,11.534,Malware C2,Critical,Attack
2026-06-10 19:09:07,31.55.110.214,192.168.1.31,60276,4444,TCP,2025,23.3778,Malware C2,Critical,Attack
2026-06-10 19:10:24,49.158.14.52,192.168.1.49,34258,5432,TCP,1299,0.4612,SQL Injection,High,Attack
2026-06-10 19:10:37,76.188.62.46,192.168.1.29,19589,3389,TCP,386,0.8338,Brute Force,High,Attack
2026-06-10 19:11:52,23.2.103.250,192.168.1.46,49367,21,TCP,407,1.9089,Brute Force,High,Attack
2026-06-10 19:12:14,110.11.12.160,192.168.1.46,64924,60,UDP,68,0.012,Port Scan,Low,Attack
2026-06-10 19:17:34,25.33.67.55,10.0.0.23,18918,3306,TCP,1722,0.4609,SQL Injection,High,Attack
2026-06-10 19:28:49,23.2.103.250,10.0.0.8,47652,998,UDP,94,0.0485,Port Scan,Low,Attack
2026-06-10 19:37:37,159.190.8.211,192.168.1.43,4376,8080,TCP,3743,21.2036,Malware C2,Critical,Attack
2026-06-10 19:54:46,79.15.41.166,192.168.1.39,7190,881,UDP,85,0.0015,Port Scan,Low,Attack
2026-06-10 20:00:51,25.33.67.55,192.168.1.41,32954,8080,TCP,2348,15.1929,Malware C2,Critical,Attack
2026-06-10 20:11:36,181.251.112.72,10.0.0.14,23987,6666,TCP,726,18.9053,Malware C2,Critical,Attack
2026-06-10 20:31:47,91.199.120.208,192.168.1.53,39359,443,UDP,19467,0.0086,DDoS,Critical,Attack
2026-06-10 20:37:26,79.15.41.166,10.0.0.29,51464,5432,TCP,1880,0.2294,SQL Injection,High,Attack
2026-06-10 20:45:06,131.88.8.146,10.0.0.28,58596,22,TCP,577,0.2676,Brute Force,High,Attack
2026-06-10 20:51:14,140.18.101.214,192.168.1.43,34800,443,TCP,1487,0.3435,SQL Injection,High,Attack
2026-06-10 21:03:40,23.2.103.250,10.0.0.3,41683,23,TCP,490,0.9743,Brute Force,High,Attack
2026-06-10 21:12:06,110.11.12.160,10.0.0.2,42983,596,TCP,94,0.0076,Port Scan,Low,Attack
2026-06-10 21:21:37,23.2.103.250,192.168.1.23,46729,1234,TCP,3300,27.7273,Malware C2,Critical,Attack
2026-06-10 21:22:54,131.88.8.146,192.168.1.59,38459,111,TCP,84,0.0395,Port Scan,Low,Attack
2026-06-10 21:25:30,131.88.8.146,192.168.1.51,39390,435,TCP,93,0.0045,Port Scan,Low,Attack
2026-06-10 21:27:28,131.88.8.146,10.0.0.24,8820,3306,TCP,810,0.3386,SQL Injection,High,Attack
2026-06-10 21:31:39,23.2.103.250,10.0.0.2,45079,4444,TCP,4225,24.1629,Malware C2,Critical,Attack
2026-06-10 21:38:58,200.236.100.70,10.0.0.1,52440,443,TCP,1164,0.4281,SQL Injection,High,Attack
2026-06-10 21:46:00,110.11.12.160,192.168.1.29,28547,53,TCP,31022,0.0029,DDoS,Critical,Attack
2026-06-10 21:47:17,175.103.245.200,192.168.1.59,9703,4444,TCP,4368,12.7782,Malware C2,Critical,Attack
2026-06-10 21:51:25,49.158.14.52,192.168.1.24,35062,23,TCP,309,1.8467,Brute Force,High,Attack
2026-06-10 22:00:42,175.103.245.200,10.0.0.24,1570,5432,TCP,915,0.1017,SQL Injection,High,Attack
2026-06-10 22:10:17,76.188.62.46,192.168.1.33,63938,5432,TCP,434,0.1664,SQL Injection,High,Attack
2026-06-10 22:10:48,131.88.8.146,10.0.0.16,48317,443,UDP,60575,0.0072,DDoS,Critical,Attack
2026-06-10 22:14:16,110.11.12.160,10.0.0.21,32338,5432,TCP,1091,0.3331,SQL Injection,High,Attack
2026-06-10 22:21:29,175.103.245.200,192.168.1.52,47478,39,TCP,45,0.0044,Port Scan,Low,Attack
2026-06-10 22:28:31,49.158.14.52,192.168.1.26,30640,5432,TCP,1956,0.0789,SQL Injection,High,Attack
2026-06-10 22:29:39,175.103.245.200,10.0.0.18,41833,443,TCP,489,0.1477,SQL Injection,High,Attack
2026-06-10 22:41:57,79.15.41.166,192.168.1.13,62868,21,TCP,363,1.9376,Brute Force,High,Attack
2026-06-10 22:47:45,140.18.101.214,192.168.1.40,24036,53,UDP,46793,0.0038,DDoS,Critical,Attack
2026-06-10 22:50:56,76.188.62.46,192.168.1.13,46624,792,TCP,119,0.0052,Port Scan,Low,Attack
2026-06-10 22:56:41,110.11.12.160,192.168.1.32,35322,23,TCP,537,1.8,Brute Force,High,Attack
2026-06-10 23:08:17,31.55.110.214,192.168.1.37,13982,80,UDP,19363,0.0085,DDoS,Critical,Attack
2026-06-10 23:17:19,200.236.100.70,10.0.0.29,14111,4444,TCP,2321,3.287,Malware C2,Critical,Attack
2026-06-10 23:20:22,200.236.100.70,10.0.0.18,31159,80,UDP,37410,0.0052,DDoS,Critical,Attack
2026-06-10 23:23:59,175.103.245.200,192.168.1.41,48775,80,TCP,42786,0.0091,DDoS,Critical,Attack
2026-06-10 23:35:33,159.190.8.211,10.0.0.7,62163,6666,TCP,615,18.0855,Malware C2,Critical,Attack
2026-06-11 00:16:29,180.182.144.41,192.168.1.27,61418,1234,TCP,4438,19.9217,Malware C2,Critical,Attack
2026-06-11 00:32:27,159.190.8.211,192.168.1.25,1443,53,TCP,44878,0.0062,DDoS,Critical,Attack
2026-06-11 00:36:51,110.11.12.160,10.0.0.23,21184,53,TCP,63720,0.0043,DDoS,Critical,Attack
2026-06-11 00:38:17,175.103.245.200,192.168.1.30,53964,753,TCP,78,0.0033,Port Scan,Low,Attack
2026-06-11 00:39:14,79.15.41.166,10.0.0.22,39923,3389,TCP,589,1.3025,Brute Force,High,Attack
2026-06-11 00:44:43,181.251.112.72,192.168.1.35,27032,53,UDP,52314,0.008,DDoS,Critical,Attack
2026-06-11 00:47:07,91.199.120.208,10.0.0.28,56407,80,TCP,15200,0.0044,DDoS,Critical,Attack
2026-06-11 01:08:26,49.158.14.52,192.168.1.11,48685,310,UDP,90,0.0363,Port Scan,Low,Attack
2026-06-11 01:13:38,31.55.110.214,10.0.0.25,25820,824,TCP,80,0.0425,Port Scan,Low,Attack
2026-06-11 01:16:43,140.18.101.214,10.0.0.1,11164,808,UDP,71,0.0115,Port Scan,Low,Attack
2026-06-11 01:33:18,91.199.120.208,192.168.1.37,60403,6666,TCP,4042,16.7977,Malware C2,Critical,Attack
2026-06-11 01:35:18,175.103.245.200,10.0.0.18,59739,23,TCP,510,0.199,Brute Force,High,Attack
2026-06-11 01:46:28,131.88.8.146,192.168.1.52,40368,443,TCP,62754,0.0089,DDoS,Critical,Attack
2026-06-11 01:50:36,25.33.67.55,192.168.1.31,22144,22,TCP,520,1.3496,Brute Force,High,Attack
2026-06-11 01:52:40,175.103.245.200,10.0.0.4,49500,5432,TCP,1523,0.4751,SQL Injection,High,Attack
2026-06-11 01:55:59,91.199.120.208,192.168.1.54,52709,23,TCP,359,1.4475,Brute Force,High,Attack
2026-06-11 02:00:59,200.236.100.70,192.168.1.42,36757,80,TCP,64618,0.0018,DDoS,Critical,Attack
2026-06-11 02:07:28,200.236.100.70,192.168.1.30,11514,5432,TCP,1407,0.4375,SQL Injection,High,Attack
2026-06-11 02:22:37,91.199.120.208,10.0.0.19,15024,3389,TCP,598,0.2622,Brute Force,High,Attack
2026-06-11 02:29:09,159.190.8.211,192.168.1.26,51529,6666,TCP,2477,29.1617,Malware C2,Critical,Attack
2026-06-11 02:32:49,79.15.41.166,192.168.1.18,51971,22,TCP,411,0.7106,Brute Force,High,Attack
2026-06-11 02:35:23,159.190.8.211,192.168.1.34,41004,53,UDP,62556,0.0021,DDoS,Critical,Attack
2026-06-11 02:56:58,140.18.101.214,192.168.1.40,33169,53,UDP,58101,0.0074,DDoS,Critical,Attack
2026-06-11 03:04:38,23.2.103.250,192.168.1.32,2828,22,TCP,393,0.3657,Brute Force,High,Attack
2026-06-11 03:05:25,23.2.103.250,192.168.1.48,29859,443,TCP,408,0.1459,SQL Injection,High,Attack
2026-06-11 03:18:54,23.2.103.250,192.168.1.39,55429,939,TCP,89,0.03,Port Scan,Low,Attack
2026-06-11 03:30:13,110.11.12.160,192.168.1.28,16160,3389,TCP,483,1.2527,Brute Force,High,Attack
2026-06-11 03:53:10,181.251.112.72,192.168.1.56,32246,80,UDP,26085,0.0089,DDoS,Critical,Attack
2026-06-11 03:58:06,79.15.41.166,192.168.1.53,54841,4444,TCP,2703,6.9219,Malware C2,Critical,Attack
2026-06-11 04:08:11,23.2.103.250,10.0.0.19,9636,673,UDP,95,0.0126,Port Scan,Low,Attack
2026-06-11 04:10:03,31.55.110.214,192.168.1.51,12760,80,TCP,34329,0.0092,DDoS,Critical,Attack
2026-06-11 04:15:20,91.199.120.208,10.0.0.22,23803,23,TCP,572,1.7721,Brute Force,High,Attack
2026-06-11 04:28:11,131.88.8.146,192.168.1.14,48729,53,UDP,52844,0.0074,DDoS,Critical,Attack
2026-06-11 04:30:59,175.103.245.200,192.168.1.11,16328,443,TCP,4644,0.0057,DDoS,Critical,Attack
2026-06-11 04:35:54,175.103.245.200,192.168.1.32,47096,53,UDP,5725,0.0052,DDoS,Critical,Attack
2026-06-11 04:42:23,110.11.12.160,192.168.1.38,12837,724,UDP,41,0.0356,Port Scan,Low,Attack
2026-06-11 04:42:42,200.236.100.70,192.168.1.40,22997,22,TCP,214,1.3487,Brute Force,High,Attack
2026-06-11 04:44:16,200.236.100.70,192.168.1.37,29529,6666,TCP,3189,28.9143,Malware C2,Critical,Attack
2026-06-11 04:45:31,76.188.62.46,192.168.1.22,62665,80,TCP,905,0.3703,SQL Injection,High,Attack
2026-06-11 04:46:04,175.103.245.200,192.168.1.29,37310,21,TCP,408,0.1155,Brute Force,High,Attack
2026-06-11 04:57:20,131.88.8.146,10.0.0.17,16108,443,TCP,31078,0.0012,DDoS,Critical,Attack
2026-06-11 04:59:28,79.15.41.166,192.168.1.46,15778,766,UDP,76,0.0464,Port Scan,Low,Attack
2026-06-11 05:17:25,140.18.101.214,10.0.0.3,22453,53,TCP,64615,0.0061,DDoS,Critical,Attack
2026-06-11 05:17:42,180.182.144.41,192.168.1.22,27818,22,TCP,278,0.1519,Brute Force,High,Attack
2026-06-11 05:20:07,79.15.41.166,192.168.1.35,44996,443,TCP,787,0.1911,SQL Injection,High,Attack
2026-06-11 05:24:17,76.188.62.46,10.0.0.24,44064,113,UDP,95,0.0436,Port Scan,Low,Attack
2026-06-11 05:24:38,131.88.8.146,10.0.0.18,50218,3389,TCP,210,0.8803,Brute Force,High,Attack
2026-06-11 05:25:25,76.188.62.46,10.0.0.2,38470,80,TCP,12418,0.002,DDoS,Critical,Attack
2026-06-11 05:38:34,181.251.112.72,192.168.1.38,10187,4444,TCP,665,27.4378,Malware C2,Critical,Attack
2026-06-11 05:42:46,91.199.120.208,10.0.0.5,57626,80,UDP,1687,0.0037,DDoS,Critical,Attack
2026-06-11 05:44:45,25.33.67.55,192.168.1.44,52942,23,TCP,238,0.6548,Brute Force,High,Attack
2026-06-11 05:52:46,31.55.110.214,192.168.1.16,9428,80,TCP,804,0.2703,SQL Injection,High,Attack
2026-06-11 05:57:45,23.2.103.250,192.168.1.50,48153,851,UDP,87,0.0482,Port Scan,Low,Attack
2026-06-11 06:01:43,181.251.112.72,192.168.1.35,58910,4444,TCP,1051,29.6647,Malware C2,Critical,Attack
2026-06-11 06:02:09,76.188.62.46,192.168.1.27,16235,21,TCP,216,1.9833,Brute Force,High,Attack
2026-06-11 06:12:39,91.199.120.208,10.0.0.1,49932,681,TCP,51,0.0159,Port Scan,Low,Attack
2026-06-11 06:13:34,91.199.120.208,10.0.0.24,41026,5432,TCP,472,0.4851,SQL Injection,High,Attack
2026-06-11 06:19:57,131.88.8.146,10.0.0.2,35057,435,TCP,66,0.0426,Port Scan,Low,Attack
2026-06-11 06:21:32,200.236.100.70,10.0.0.22,1709,3389,TCP,473,1.4437,Brute Force,High,Attack
2026-06-11 06:23:26,175.103.245.200,10.0.0.5,38450,124,UDP,69,0.0023,Port Scan,Low,Attack
2026-06-11 06:24:18,131.88.8.146,192.168.1.52,8523,4444,TCP,4176,23.4666,Malware C2,Critical,Attack
2026-06-11 06:26:13,110.11.12.160,10.0.0.12,36375,344,TCP,48,0.0344,Port Scan,Low,Attack
2026-06-11 06:27:55,23.2.103.250,192.168.1.48,18286,21,TCP,418,1.0735,Brute Force,High,Attack
2026-06-11 06:43:29,200.236.100.70,10.0.0.13,3990,443,TCP,19970,0.0016,DDoS,Critical,Attack
2026-06-11 06:47:36,49.158.14.52,192.168.1.12,30730,4444,TCP,4041,9.7178,Malware C2,Critical,Attack
2026-06-11 06:58:59,181.251.112.72,192.168.1.21,20608,443,TCP,1659,0.3021,SQL Injection,High,Attack
2026-06-11 07:02:06,79.15.41.166,10.0.0.13,11335,682,TCP,99,0.0314,Port Scan,Low,Attack
2026-06-11 07:10:54,91.199.120.208,192.168.1.45,11994,3389,TCP,595,1.3594,Brute Force,High,Attack
2026-06-11 07:13:46,159.190.8.211,192.168.1.43,26772,3389,TCP,474,1.134,Brute Force,High,Attack
2026-06-11 07:13:52,76.188.62.46,192.168.1.40,24735,4444,TCP,2591,4.8429,Malware C2,Critical,Attack
2026-06-11 07:14:31,25.33.67.55,10.0.0.24,30474,5432,TCP,970,0.3183,SQL Injection,High,Attack
2026-06-11 07:17:36,131.88.8.146,192.168.1.31,15642,6666,TCP,3640,10.5651,Malware C2,Critical,Attack
2026-06-11 07:21:32,131.88.8.146,192.168.1.10,4066,5432,TCP,745,0.1389,SQL Injection,High,Attack
2026-06-11 07:22:43,181.251.112.72,192.168.1.22,23208,80,TCP,1400,0.1741,SQL Injection,High,Attack
2026-06-11 07:23:19,181.251.112.72,192.168.1.34,49998,155,TCP,106,0.0417,Port Scan,Low,Attack
2026-06-11 07:31:22,79.15.41.166,10.0.0.16,12506,21,TCP,474,1.613,Brute Force,High,Attack
2026-06-11 07:48:00,140.18.101.214,192.168.1.53,12383,230,TCP,101,0.0052,Port Scan,Low,Attack
2026-06-11 08:01:26,23.2.103.250,192.168.1.11,27580,5432,TCP,360,0.2469,SQL Injection,High,Attack
2026-06-11 08:24:32,140.18.101.214,192.168.1.58,18729,443,TCP,34579,0.0077,DDoS,Critical,Attack
2026-06-11 08:29:44,180.182.144.41,192.168.1.47,14301,53,TCP,9405,0.0068,DDoS,Critical,Attack
2026-06-11 08:32:27,175.103.245.200,192.168.1.31,11821,1234,TCP,1801,16.2406,Malware C2,Critical,Attack
2026-06-11 08:34:59,110.11.12.160,192.168.1.10,34153,1234,TCP,4404,17.9792,Malware C2,Critical,Attack
2026-06-11 08:35:29,200.236.100.70,192.168.1.25,38946,22,TCP,275,1.8506,Brute Force,High,Attack
2026-06-11 08:44:16,23.2.103.250,192.168.1.11,33359,80,UDP,55762,0.0066,DDoS,Critical,Attack
2026-06-11 09:09:54,140.18.101.214,192.168.1.13,38498,80,TCP,1121,0.2069,SQL Injection,High,Attack
2026-06-11 09:12:38,31.55.110.214,192.168.1.16,9314,913,UDP,104,0.046,Port Scan,Low,Attack
2026-06-11 09:24:24,180.182.144.41,192.168.1.34,17069,4444,TCP,736,28.2298,Malware C2,Critical,Attack
2026-06-11 09:24:57,76.188.62.46,192.168.1.57,4051,623,TCP,91,0.0156,Port Scan,Low,Attack
2026-06-11 09:28:40,79.15.41.166,10.0.0.11,2814,3306,TCP,1231,0.3765,SQL Injection,High,Attack
2026-06-11 09:35:29,180.182.144.41,192.168.1.24,35537,8080,TCP,3688,18.6724,Malware C2,Critical,Attack
2026-06-11 09:41:05,23.2.103.250,192.168.1.45,11851,1234,TCP,3013,18.5164,Malware C2,Critical,Attack
2026-06-11 09:47:14,76.188.62.46,10.0.0.2,35858,23,TCP,337,1.5089,Brute Force,High,Attack
2026-06-11 09:53:50,175.103.245.200,192.168.1.42,39606,21,TCP,235,1.5627,Brute Force,High,Attack
2026-06-11 10:00:04,175.103.245.200,10.0.0.2,5145,80,TCP,702,0.209,SQL Injection,High,Attack
2026-06-11 10:01:04,175.103.245.200,10.0.0.28,49180,8080,TCP,3126,22.7934,Malware C2,Critical,Attack
2026-06-11 10:08:22,175.103.245.200,192.168.1.34,27341,3306,TCP,478,0.1831,SQL Injection,High,Attack
2026-06-11 10:22:38,23.2.103.250,10.0.0.12,27182,409,TCP,59,0.0127,Port Scan,Low,Attack
2026-06-11 10:26:20,175.103.245.200,192.168.1.36,27740,94,UDP,57,0.041,Port Scan,Low,Attack
2026-06-11 10:31:28,175.103.245.200,10.0.0.23,61482,716,UDP,80,0.0041,Port Scan,Low,Attack
2026-06-11 10:38:59,110.11.12.160,192.168.1.51,33334,80,TCP,1917,0.3277,SQL Injection,High,Attack
2026-06-11 10:41:51,31.55.110.214,10.0.0.4,62640,443,TCP,963,0.1722,SQL Injection,High,Attack
2026-06-11 10:44:07,110.11.12.160,10.0.0.12,10662,4444,TCP,3127,1.4582,Malware C2,Critical,Attack
2026-06-11 10:44:50,159.190.8.211,10.0.0.22,50500,849,TCP,110,0.0485,Port Scan,Low,Attack
2026-06-11 10:47:27,76.188.62.46,192.168.1.26,36516,4444,TCP,1212,12.8109,Malware C2,Critical,Attack
2026-06-11 10:54:55,200.236.100.70,10.0.0.13,24874,3306,TCP,623,0.0783,SQL Injection,High,Attack
2026-06-11 11:00:14,159.190.8.211,192.168.1.41,28319,53,TCP,41605,0.0092,DDoS,Critical,Attack
2026-06-11 11:04:31,110.11.12.160,10.0.0.7,3971,23,TCP,247,0.6674,Brute Force,High,Attack
2026-06-11 11:11:18,175.103.245.200,192.168.1.44,11917,1234,TCP,2715,2.7714,Malware C2,Critical,Attack
2026-06-11 11:19:06,31.55.110.214,192.168.1.19,10668,80,TCP,1900,0.2871,SQL Injection,High,Attack
2026-06-11 11:21:22,181.251.112.72,10.0.0.6,34767,23,TCP,463,1.6785,Brute Force,High,Attack
2026-06-11 11:21:40,140.18.101.214,192.168.1.50,32311,3389,TCP,547,0.1133,Brute Force,High,Attack
2026-06-11 11:22:16,140.18.101.214,10.0.0.15,27004,3389,TCP,528,1.088,Brute Force,High,Attack
2026-06-11 11:24:01,131.88.8.146,192.168.1.23,57722,5432,TCP,982,0.4145,SQL Injection,High,Attack
2026-06-11 11:25:36,79.15.41.166,10.0.0.15,30208,53,UDP,55711,0.0026,DDoS,Critical,Attack
2026-06-11 11:35:50,180.182.144.41,10.0.0.24,27683,21,TCP,261,0.1412,Brute Force,High,Attack
2026-06-11 11:45:54,25.33.67.55,10.0.0.16,46464,381,UDP,75,0.0318,Port Scan,Low,Attack
2026-06-11 12:06:59,175.103.245.200,192.168.1.23,6091,1234,TCP,3143,24.5061,Malware C2,Critical,Attack
2026-06-11 12:08:34,181.251.112.72,10.0.0.10,51771,53,UDP,5208,0.0086,DDoS,Critical,Attack
2026-06-11 12:24:28,175.103.245.200,192.168.1.45,39953,22,TCP,491,1.1895,Brute Force,High,Attack
2026-06-11 12:30:18,175.103.245.200,192.168.1.11,34379,6666,TCP,1952,23.2354,Malware C2,Critical,Attack
2026-06-11 12:37:36,131.88.8.146,192.168.1.28,1409,773,TCP,67,0.0398,Port Scan,Low,Attack
2026-06-11 12:38:51,175.103.245.200,192.168.1.34,59318,21,TCP,353,0.428,Brute Force,High,Attack
2026-06-11 12:41:57,110.11.12.160,192.168.1.40,14314,443,UDP,1694,0.0014,DDoS,Critical,Attack
2026-06-11 12:56:54,159.190.8.211,192.168.1.47,55887,162,UDP,54,0.0152,Port Scan,Low,Attack
2026-06-11 13:09:20,181.251.112.72,10.0.0.14,37894,3389,TCP,300,0.8531,Brute Force,High,Attack
2026-06-11 13:21:26,49.158.14.52,192.168.1.26,64364,80,TCP,1153,0.2292,SQL Injection,High,Attack
2026-06-11 13:21:55,131.88.8.146,192.168.1.43,18519,678,TCP,65,0.0129,Port Scan,Low,Attack
2026-06-11 13:25:08,110.11.12.160,10.0.0.24,48735,80,TCP,1663,0.2326,SQL Injection,High,Attack
2026-06-11 13:25:13,175.103.245.200,192.168.1.11,3871,1234,TCP,3881,12.6739,Malware C2,Critical,Attack
2026-06-11 13:26:00,131.88.8.146,192.168.1.45,60257,550,UDP,101,0.048,Port Scan,Low,Attack
2026-06-11 13:32:59,23.2.103.250,192.168.1.26,46191,3306,TCP,380,0.4149,SQL Injection,High,Attack
2026-06-11 13:33:12,49.158.14.52,192.168.1.54,64698,4444,TCP,3380,12.1223,Malware C2,Critical,Attack
2026-06-11 13:33:38,159.190.8.211,10.0.0.15,36234,23,TCP,382,1.985,Brute Force,High,Attack
2026-06-11 13:37:14,131.88.8.146,192.168.1.36,33382,659,TCP,103,0.0048,Port Scan,Low,Attack
2026-06-11 13:38:55,180.182.144.41,192.168.1.22,35477,443,TCP,358,0.2812,SQL Injection,High,Attack
2026-06-11 13:40:23,79.15.41.166,192.168.1.33,56106,5432,TCP,605,0.2981,SQL Injection,High,Attack
2026-06-11 13:41:13,159.190.8.211,10.0.0.11,8623,5432,TCP,1829,0.4776,SQL Injection,High,Attack
2026-06-11 13:52:29,91.199.120.208,10.0.0.22,11466,6666,TCP,1872,7.0786,Malware C2,Critical,Attack
2026-06-11 13:56:31,181.251.112.72,192.168.1.27,61503,443,TCP,835,0.3173,SQL Injection,High,Attack
2026-06-11 13:57:56,159.190.8.211,192.168.1.57,4453,8080,TCP,4541,18.8794,Malware C2,Critical,Attack
2026-06-11 13:58:10,131.88.8.146,192.168.1.36,51935,3389,TCP,563,1.0912,Brute Force,High,Attack
2026-06-11 14:02:44,140.18.101.214,10.0.0.14,54264,655,TCP,42,0.0471,Port Scan,Low,Attack
2026-06-11 14:05:04,180.182.144.41,192.168.1.37,52517,53,UDP,49307,0.0044,DDoS,Critical,Attack
2026-06-11 14:05:22,181.251.112.72,192.168.1.32,15203,908,UDP,90,0.0365,Port Scan,Low,Attack
2026-06-11 14:05:39,140.18.101.214,192.168.1.56,55985,5432,TCP,639,0.2567,SQL Injection,High,Attack
2026-06-11 14:11:37,110.11.12.160,10.0.0.12,34669,6666,TCP,1498,8.5443,Malware C2,Critical,Attack
2026-06-11 14:38:57,180.182.144.41,192.168.1.46,39815,301,TCP,85,0.0174,Port Scan,Low,Attack
2026-06-11 14:49:36,159.190.8.211,192.168.1.11,3995,498,TCP,110,0.0233,Port Scan,Low,Attack
2026-06-11 15:03:51,31.55.110.214,192.168.1.31,18376,3306,TCP,720,0.3147,SQL Injection,High,Attack
2026-06-11 15:12:38,175.103.245.200,10.0.0.11,45224,1234,TCP,2703,19.8042,Malware C2,Critical,Attack
